X,Y,Risk
-38.44,-0.75,0.000000
-37.94,-0.75,0.000000
-37.44,-0.75,0.000000
-36.93,-0.75,0.000000
-36.43,-0.75,0.000000
-35.93,-0.75,0.000000
-35.43,-0.75,0.000000
-34.92,-0.75,0.000000
-34.42,-0.75,0.000000
-33.92,-0.75,0.000000
-33.42,-0.75,0.000000
-32.91,-0.75,0.000000
-32.41,-0.75,0.000000
-31.91,-0.75,0.000000
-31.41,-0.75,0.000000
-30.90,-0.75,0.000000
-30.40,-0.75,0.000000
-29.90,-0.75,0.000000
-29.40,-0.75,0.000000
-28.89,-0.75,0.000000
-28.39,-0.75,0.000000
-27.89,-0.75,0.000000
-27.39,-0.75,0.000000
-26.88,-0.75,0.000000
-26.38,-0.75,0.000000
-25.88,-0.75,0.000000
-25.38,-0.75,0.000000
-24.87,-0.75,0.000000
-24.37,-0.75,0.000000
-23.87,-0.75,0.000000
-23.37,-0.75,0.000000
-22.86,-0.75,0.000000
-22.36,-0.75,0.000000
-21.86,-0.75,0.000000
-21.36,-0.75,0.000000
-20.85,-0.75,0.000000
-20.35,-0.75,0.000000
-19.85,-0.75,0.000000
-19.35,-0.75,0.000000
-18.84,-0.75,0.000000
-18.34,-0.75,0.000000
-17.84,-0.75,0.000000
-17.34,-0.75,0.000000
-16.83,-0.75,0.000000
-16.33,-0.75,0.000000
-15.83,-0.75,0.000000
-15.33,-0.75,0.000000
-14.82,-0.75,0.000000
-14.32,-0.75,0.000000
-13.82,-0.75,0.000000
-13.32,-0.75,0.000000
-12.81,-0.75,0.000000
-12.31,-0.75,0.000000
-11.81,-0.75,0.000000
-11.31,-0.75,0.000000
-10.80,-0.75,0.000000
-10.30,-0.75,0.000000
-9.80,-0.75,0.000000
-9.30,-0.75,0.000000
-8.79,-0.75,0.000000
-8.29,-0.75,0.000000
-7.79,-0.75,0.000000
-7.29,-0.75,0.000000
-6.78,-0.75,0.000000
-6.28,-0.75,0.000000
-5.78,-0.75,0.000000
-5.28,-0.75,0.000000
-4.77,-0.75,0.000000
-4.27,-0.75,0.000000
-3.77,-0.75,0.000000
-3.27,-0.75,0.000000
-2.76,-0.75,0.000000
-2.26,-0.75,0.000000
-1.76,-0.75,0.000000
-1.26,-0.75,0.000000
-0.75,-0.75,0.000000
-0.25,-0.75,0.000000
0.25,-0.75,0.083560
0.75,-0.75,0.186845
1.26,-0.75,0.226583
1.76,-0.75,0.242874
2.26,-0.75,0.250679
2.76,-0.75,0.254928
3.27,-0.75,0.257472
3.77,-0.75,0.259108
4.27,-0.75,0.260218
4.77,-0.75,0.261006
5.28,-0.75,0.261583
5.78,-0.75,0.262020
6.28,-0.75,0.262357
6.78,-0.75,0.262623
7.29,-0.75,0.262836
7.79,-0.75,0.263010
8.29,-0.75,0.263154
8.79,-0.75,0.263274
9.30,-0.75,0.263375
9.80,-0.75,0.263461
10.30,-0.75,0.263535
10.80,-0.75,0.263598
11.31,-0.75,0.263654
11.81,-0.75,0.263702
12.31,-0.75,0.263745
12.81,-0.75,0.263783
13.32,-0.75,0.263817
13.82,-0.75,0.263847
14.32,-0.75,0.263874
14.82,-0.75,0.263898
15.33,-0.75,0.263920
15.83,-0.75,0.263940
16.33,-0.75,0.263958
16.83,-0.75,0.263975
17.34,-0.75,0.263990
17.84,-0.75,0.264004
18.34,-0.75,0.264016
18.84,-0.75,0.264028
19.35,-0.75,0.264039
19.85,-0.75,0.264049
20.35,-0.75,0.264058
20.85,-0.75,0.264067
21.36,-0.75,0.264075
21.86,-0.75,0.264082
22.36,-0.75,0.264089
22.86,-0.75,0.264096
23.37,-0.75,0.264102
23.87,-0.75,0.264107
24.37,-0.75,0.264113
24.87,-0.75,0.264118
25.38,-0.75,0.264123
25.88,-0.75,0.264127
26.38,-0.75,0.264131
26.88,-0.75,0.264135
27.39,-0.75,0.264139
27.89,-0.75,0.264143
28.39,-0.75,0.264146
28.89,-0.75,0.264149
29.40,-0.75,0.264152
29.90,-0.75,0.264155
30.40,-0.75,0.264158
30.90,-0.75,0.264161
31.41,-0.75,0.264163
31.91,-0.75,0.264165
32.41,-0.75,0.264168
32.91,-0.75,0.264170
33.42,-0.75,0.264172
33.92,-0.75,0.264174
34.42,-0.75,0.264176
34.92,-0.75,0.264178
35.43,-0.75,0.264179
35.93,-0.75,0.264181
36.43,-0.75,0.264183
36.93,-0.75,0.264184
37.44,-0.75,0.264186
37.94,-0.75,0.264187
38.44,-0.75,0.264188
38.94,-0.75,0.264190
39.45,-0.75,0.264191
39.95,-0.75,0.264192
40.45,-0.75,0.264193
40.95,-0.75,0.264194
41.46,-0.75,0.264195
41.96,-0.75,0.264196
42.46,-0.75,0.264198
42.96,-0.75,0.264198
43.47,-0.75,0.264199
43.97,-0.75,0.264200
44.47,-0.75,0.264201
44.97,-0.75,0.264202
45.48,-0.75,0.264203
45.98,-0.75,0.264204
46.48,-0.75,0.264204
46.98,-0.75,0.264205
47.49,-0.75,0.264206
47.99,-0.75,0.264207
48.49,-0.75,0.264207
48.99,-0.75,0.264208
49.50,-0.75,0.264208
50.00,-0.75,0.264209
-50.00,-0.25,0.000000
-49.50,-0.25,0.000000
-48.99,-0.25,0.000000
-48.49,-0.25,0.000000
-47.99,-0.25,0.000000
-47.49,-0.25,0.000000
-46.98,-0.25,0.000000
-46.48,-0.25,0.000000
-45.98,-0.25,0.000000
-45.48,-0.25,0.000000
-44.97,-0.25,0.000000
-44.47,-0.25,0.000000
-43.97,-0.25,0.000000
-43.47,-0.25,0.000000
-42.96,-0.25,0.000000
-42.46,-0.25,0.000000
-41.96,-0.25,0.000000
-41.46,-0.25,0.000000
-40.95,-0.25,0.000000
-40.45,-0.25,0.000000
-39.95,-0.25,0.000000
-39.45,-0.25,0.000000
-38.94,-0.25,0.000000
-38.44,-0.25,0.000000
-37.94,-0.25,0.000000
-37.44,-0.25,0.000000
-36.93,-0.25,0.000000
-36.43,-0.25,0.000000
-35.93,-0.25,0.000000
-35.43,-0.25,0.000000
-34.92,-0.25,0.000000
-34.42,-0.25,0.000000
-33.92,-0.25,0.000000
-33.42,-0.25,0.000000
-32.91,-0.25,0.000000
-32.41,-0.25,0.000000
-31.91,-0.25,0.000000
-31.41,-0.25,0.000000
-30.90,-0.25,0.000000
-30.40,-0.25,0.000000
-29.90,-0.25,0.000000
-29.40,-0.25,0.000000
-28.89,-0.25,0.000000
-28.39,-0.25,0.000000
-27.89,-0.25,0.000000
-27.39,-0.25,0.000000
-26.88,-0.25,0.000000
-26.38,-0.25,0.000000
-25.88,-0.25,0.000000
-25.38,-0.25,0.000000
-24.87,-0.25,0.000000
-24.37,-0.25,0.000000
-23.87,-0.25,0.000000
-23.37,-0.25,0.000000
-22.86,-0.25,0.000000
-22.36,-0.25,0.000000
-21.86,-0.25,0.000000
-21.36,-0.25,0.000000
-20.85,-0.25,0.000000
-20.35,-0.25,0.000000
-19.85,-0.25,0.000000
-19.35,-0.25,0.000000
-18.84,-0.25,0.000000
-18.34,-0.25,0.000000
-17.84,-0.25,0.000000
-17.34,-0.25,0.000000
-16.83,-0.25,0.000000
-16.33,-0.25,0.000000
-15.83,-0.25,0.000000
-15.33,-0.25,0.000000
-14.82,-0.25,0.000000
-14.32,-0.25,0.000000
-13.82,-0.25,0.000000
-13.32,-0.25,0.000000
-12.81,-0.25,0.000000
-12.31,-0.25,0.000000
-11.81,-0.25,0.000000
-11.31,-0.25,0.000000
-10.80,-0.25,0.000000
-10.30,-0.25,0.000000
-9.80,-0.25,0.000000
-9.30,-0.25,0.000000
-8.79,-0.25,0.000000
-8.29,-0.25,0.000000
-7.79,-0.25,0.000000
-7.29,-0.25,0.000000
-6.78,-0.25,0.000000
-6.28,-0.25,0.000000
-5.78,-0.25,0.000000
-5.28,-0.25,0.000000
-4.77,-0.25,0.000000
-4.27,-0.25,0.000000
-3.77,-0.25,0.000000
-3.27,-0.25,0.000000
-2.76,-0.25,0.000000
-2.26,-0.25,0.000000
-1.76,-0.25,0.000000
-1.26,-0.25,0.000000
-0.75,-0.25,0.000000
-0.25,-0.25,0.000000
0.25,-0.25,0.186845
0.75,-0.25,0.250679
1.26,-0.25,0.259108
1.76,-0.25,0.261583
2.26,-0.25,0.262623
2.76,-0.25,0.263154
3.27,-0.25,0.263461
3.77,-0.25,0.263654
4.27,-0.25,0.263783
4.77,-0.25,0.263874
5.28,-0.25,0.263940
5.78,-0.25,0.263990
6.28,-0.25,0.264028
6.78,-0.25,0.264058
7.29,-0.25,0.264082
7.79,-0.25,0.264102
8.29,-0.25,0.264118
8.79,-0.25,0.264131
9.30,-0.25,0.264143
9.80,-0.25,0.264152
10.30,-0.25,0.264161
10.80,-0.25,0.264168
11.31,-0.25,0.264174
11.81,-0.25,0.264179
12.31,-0.25,0.264184
12.81,-0.25,0.264188
13.32,-0.25,0.264192
13.82,-0.25,0.264195
14.32,-0.25,0.264198
14.82,-0.25,0.264201
15.33,-0.25,0.264204
15.83,-0.25,0.264206
16.33,-0.25,0.264208
16.83,-0.25,0.264210
17.34,-0.25,0.264211
17.84,-0.25,0.264213
18.34,-0.25,0.264214
18.84,-0.25,0.264216
19.35,-0.25,0.264217
19.85,-0.25,0.264218
20.35,-0.25,0.264219
20.85,-0.25,0.264220
21.36,-0.25,0.264221
21.86,-0.25,0.264222
22.36,-0.25,0.264222
22.86,-0.25,0.264223
23.37,-0.25,0.264224
23.87,-0.25,0.264224
24.37,-0.25,0.264225
24.87,-0.25,0.264226
25.38,-0.25,0.264226
25.88,-0.25,0.264227
26.38,-0.25,0.264227
26.88,-0.25,0.264228
27.39,-0.25,0.264228
27.89,-0.25,0.264228
28.39,-0.25,0.264229
28.89,-0.25,0.264229
29.40,-0.25,0.264229
29.90,-0.25,0.264230
30.40,-0.25,0.264230
30.90,-0.25,0.264230
31.41,-0.25,0.264231
31.91,-0.25,0.264231
32.41,-0.25,0.264231
32.91,-0.25,0.264231
33.42,-0.25,0.264232
33.92,-0.25,0.264232
34.42,-0.25,0.264232
34.92,-0.25,0.264232
35.43,-0.25,0.264232
35.93,-0.25,0.264233
36.43,-0.25,0.264233
36.93,-0.25,0.264233
37.44,-0.25,0.264233
37.94,-0.25,0.264233
38.44,-0.25,0.264233
38.94,-0.25,0.264234
39.45,-0.25,0.264234
39.95,-0.25,0.264234
40.45,-0.25,0.264234
40.95,-0.25,0.264234
41.46,-0.25,0.264234
41.96,-0.25,0.264234
42.46,-0.25,0.264234
42.96,-0.25,0.264235
43.47,-0.25,0.264235
43.97,-0.25,0.264235
44.47,-0.25,0.264235
44.97,-0.25,0.264235
45.48,-0.25,0.264235
45.98,-0.25,0.264235
46.48,-0.25,0.264235
46.98,-0.25,0.264235
47.49,-0.25,0.264235
47.99,-0.25,0.264236
48.49,-0.25,0.264236
48.99,-0.25,0.264236
49.50,-0.25,0.264236
50.00,-0.25,0.264236
-50.00,0.25,0.000000
-49.50,0.25,0.000000
-48.99,0.25,0.000000
-48.49,0.25,0.000000
-47.99,0.25,0.000000
-47.49,0.25,0.000000
-46.98,0.25,0.000000
-46.48,0.25,0.000000
-45.98,0.25,0.000000
-45.48,0.25,0.000000
-44.97,0.25,0.000000
-44.47,0.25,0.000000
-43.97,0.25,0.000000
-43.47,0.25,0.000000
-42.96,0.25,0.000000
-42.46,0.25,0.000000
-41.96,0.25,0.000000
-41.46,0.25,0.000000
-40.95,0.25,0.000000
-40.45,0.25,0.000000
-39.95,0.25,0.000000
-39.45,0.25,0.000000
-38.94,0.25,0.000000
-38.44,0.25,0.000000
-37.94,0.25,0.000000
-37.44,0.25,0.000000
-36.93,0.25,0.000000
-36.43,0.25,0.000000
-35.93,0.25,0.000000
-35.43,0.25,0.000000
-34.92,0.25,0.000000
-34.42,0.25,0.000000
-33.92,0.25,0.000000
-33.42,0.25,0.000000
-32.91,0.25,0.000000
-32.41,0.25,0.000000
-31.91,0.25,0.000000
-31.41,0.25,0.000000
-30.90,0.25,0.000000
-30.40,0.25,0.000000
-29.90,0.25,0.000000
-29.40,0.25,0.000000
-28.89,0.25,0.000000
-28.39,0.25,0.000000
-27.89,0.25,0.000000
-27.39,0.25,0.000000
-26.88,0.25,0.000000
-26.38,0.25,0.000000
-25.88,0.25,0.000000
-25.38,0.25,0.000000
-24.87,0.25,0.000000
-24.37,0.25,0.000000
-23.87,0.25,0.000000
-23.37,0.25,0.000000
-22.86,0.25,0.000000
-22.36,0.25,0.000000
-21.86,0.25,0.000000
-21.36,0.25,0.000000
-20.85,0.25,0.000000
-20.35,0.25,0.000000
-19.85,0.25,0.000000
-19.35,0.25,0.000000
-18.84,0.25,0.000000
-18.34,0.25,0.000000
-17.84,0.25,0.000000
-17.34,0.25,0.000000
-16.83,0.25,0.000000
-16.33,0.25,0.000000
-15.83,0.25,0.000000
-15.33,0.25,0.000000
-14.82,0.25,0.000000
-14.32,0.25,0.000000
-13.82,0.25,0.000000
-13.32,0.25,0.000000
-12.81,0.25,0.000000
-12.31,0.25,0.000000
-11.81,0.25,0.000000
-11.31,0.25,0.000000
-10.80,0.25,0.000000
-10.30,0.25,0.000000
-9.80,0.25,0.000000
-9.30,0.25,0.000000
-8.79,0.25,0.000000
-8.29,0.25,0.000000
-7.79,0.25,0.000000
-7.29,0.25,0.000000
-6.78,0.25,0.000000
-6.28,0.25,0.000000
-5.78,0.25,0.000000
-5.28,0.25,0.000000
-4.77,0.25,0.000000
-4.27,0.25,0.000000
-3.77,0.25,0.000000
-3.27,0.25,0.000000
-2.76,0.25,0.000000
-2.26,0.25,0.000000
-1.76,0.25,0.000000
-1.26,0.25,0.000000
-0.75,0.25,0.000000
-0.25,0.25,0.000000
0.25,0.25,0.186845
0.75,0.25,0.250679
1.26,0.25,0.259108
1.76,0.25,0.261583
2.26,0.25,0.262623
2.76,0.25,0.263154
3.27,0.25,0.263461
3.77,0.25,0.263654
4.27,0.25,0.263783
4.77,0.25,0.263874
5.28,0.25,0.893876
5.78,0.25,0.887948
6.28,0.25,0.882117
6.78,0.25,0.876384
7.29,0.25,0.870750
7.79,0.25,0.865214
8.29,0.25,0.859776
8.79,0.25,0.854435
9.30,0.25,0.849188
9.80,0.25,0.844036
10.30,0.25,0.838977
10.80,0.25,0.834009
11.31,0.25,0.829131
11.81,0.25,0.824340
12.31,0.25,0.819637
12.81,0.25,0.815019
13.32,0.25,0.810485
13.82,0.25,0.806033
14.32,0.25,0.801662
14.82,0.25,0.797370
15.33,0.25,0.793156
15.83,0.25,0.789019
16.33,0.25,0.784957
16.83,0.25,0.780969
17.34,0.25,0.777054
17.84,0.25,0.773209
18.34,0.25,0.769435
18.84,0.25,0.765729
19.35,0.25,0.762091
19.85,0.25,0.758518
20.35,0.25,0.264219
20.85,0.25,0.264220
21.36,0.25,0.264221
21.86,0.25,0.264222
22.36,0.25,0.264222
22.86,0.25,0.264223
23.37,0.25,0.264224
23.87,0.25,0.264224
24.37,0.25,0.264225
24.87,0.25,0.264226
25.38,0.25,0.264226
25.88,0.25,0.264227
26.38,0.25,0.264227
26.88,0.25,0.264228
27.39,0.25,0.264228
27.89,0.25,0.264228
28.39,0.25,0.264229
28.89,0.25,0.264229
29.40,0.25,0.264229
29.90,0.25,0.264230
30.40,0.25,0.264230
30.90,0.25,0.264230
31.41,0.25,0.264231
31.91,0.25,0.264231
32.41,0.25,0.264231
32.91,0.25,0.264231
33.42,0.25,0.264232
33.92,0.25,0.264232
34.42,0.25,0.264232
34.92,0.25,0.264232
35.43,0.25,0.264232
35.93,0.25,0.264233
36.43,0.25,0.264233
36.93,0.25,0.264233
37.44,0.25,0.264233
37.94,0.25,0.264233
38.44,0.25,0.264233
38.94,0.25,0.264234
39.45,0.25,0.264234
39.95,0.25,0.264234
40.45,0.25,0.264234
40.95,0.25,0.264234
41.46,0.25,0.264234
41.96,0.25,0.264234
42.46,0.25,0.264234
42.96,0.25,0.264235
43.47,0.25,0.264235
43.97,0.25,0.264235
44.47,0.25,0.264235
44.97,0.25,0.264235
45.48,0.25,0.264235
45.98,0.25,0.264235
46.48,0.25,0.264235
46.98,0.25,0.264235
47.49,0.25,0.264235
47.99,0.25,0.264236
48.49,0.25,0.264236
48.99,0.25,0.264236
49.50,0.25,0.264236
50.00,0.25,0.264236
-50.00,0.75,0.000000
-49.50,0.75,0.000000
-48.99,0.75,0.000000
-48.49,0.75,0.000000
-47.99,0.75,0.000000
-47.49,0.75,0.000000
-46.98,0.75,0.000000
-46.48,0.75,0.000000
-45.98,0.75,0.000000
-45.48,0.75,0.000000
-44.97,0.75,0.000000
-44.47,0.75,0.000000
-43.97,0.75,0.000000
-43.47,0.75,0.000000
-42.96,0.75,0.000000
-42.46,0.75,0.000000
-41.96,0.75,0.000000
-41.46,0.75,0.000000
-40.95,0.75,0.000000
-40.45,0.75,0.000000
-39.95,0.75,0.000000
-39.45,0.75,0.000000
-38.94,0.75,0.000000
-38.44,0.75,0.000000
-37.94,0.75,0.000000
-37.44,0.75,0.000000
-36.93,0.75,0.000000
-36.43,0.75,0.000000
-35.93,0.75,0.000000
-35.43,0.75,0.000000
-34.92,0.75,0.000000
-34.42,0.75,0.000000
-33.92,0.75,0.000000
-33.42,0.75,0.000000
-32.91,0.75,0.000000
-32.41,0.75,0.000000
-31.91,0.75,0.000000
-31.41,0.75,0.000000
-30.90,0.75,0.000000
-30.40,0.75,0.000000
-29.90,0.75,0.000000
-29.40,0.75,0.000000
-28.89,0.75,0.000000
-28.39,0.75,0.000000
-27.89,0.75,0.000000
-27.39,0.75,0.000000
-26.88,0.75,0.000000
-26.38,0.75,0.000000
-25.88,0.75,0.000000
-25.38,0.75,0.000000
-24.87,0.75,0.000000
-24.37,0.75,0.000000
-23.87,0.75,0.000000
-23.37,0.75,0.000000
-22.86,0.75,0.000000
-22.36,0.75,0.000000
-21.86,0.75,0.000000
-21.36,0.75,0.000000
-20.85,0.75,0.000000
-20.35,0.75,0.000000
-19.85,0.75,0.000000
-19.35,0.75,0.000000
-18.84,0.75,0.000000
-18.34,0.75,0.000000
-17.84,0.75,0.000000
-17.34,0.75,0.000000
-16.83,0.75,0.000000
-16.33,0.75,0.000000
-15.83,0.75,0.000000
-15.33,0.75,0.000000
-14.82,0.75,0.000000
-14.32,0.75,0.000000
-13.82,0.75,0.000000
-13.32,0.75,0.000000
-12.81,0.75,0.000000
-12.31,0.75,0.000000
-11.81,0.75,0.000000
-11.31,0.75,0.000000
-10.80,0.75,0.000000
-10.30,0.75,0.000000
-9.80,0.75,0.000000
-9.30,0.75,0.000000
-8.79,0.75,0.000000
-8.29,0.75,0.000000
-7.79,0.75,0.000000
-7.29,0.75,0.000000
-6.78,0.75,0.000000
-6.28,0.75,0.000000
-5.78,0.75,0.000000
-5.28,0.75,0.000000
-4.77,0.75,0.000000
-4.27,0.75,0.000000
-3.77,0.75,0.000000
-3.27,0.75,0.000000
-2.76,0.75,0.000000
-2.26,0.75,0.000000
-1.76,0.75,0.000000
-1.26,0.75,0.000000
-0.75,0.75,0.000000
-0.25,0.75,0.000000
0.25,0.75,0.083560
0.75,0.75,0.186845
1.26,0.75,0.226583
1.76,0.75,0.242874
2.26,0.75,0.250679
2.76,0.75,0.254928
3.27,0.75,0.257472
3.77,0.75,0.259108
4.27,0.75,0.260218
4.77,0.75,0.261006
5.28,0.75,0.890948
5.78,0.75,0.885466
6.28,0.75,0.879983
6.78,0.75,0.874528
7.29,0.75,0.869119
7.79,0.75,0.863769
8.29,0.75,0.858485
8.79,0.75,0.853274
9.30,0.75,0.848140
9.80,0.75,0.843083
10.30,0.75,0.838107
10.80,0.75,0.833211
11.31,0.75,0.828396
11.81,0.75,0.823662
12.31,0.75,0.819008
12.81,0.75,0.814434
13.32,0.75,0.809940
13.82,0.75,0.805524
14.32,0.75,0.801185
14.82,0.75,0.796923
15.33,0.75,0.792736
15.83,0.75,0.788623
16.33,0.75,0.784584
16.83,0.75,0.780616
17.34,0.75,0.776719
17.84,0.75,0.772893
18.34,0.75,0.769134
18.84,0.75,0.765443
19.35,0.75,0.761819
19.85,0.75,0.758260
20.35,0.75,0.264058
20.85,0.75,0.264067
21.36,0.75,0.264075
21.86,0.75,0.264082
22.36,0.75,0.264089
22.86,0.75,0.264096
23.37,0.75,0.264102
23.87,0.75,0.264107
24.37,0.75,0.264113
24.87,0.75,0.264118
25.38,0.75,0.264123
25.88,0.75,0.264127
26.38,0.75,0.264131
26.88,0.75,0.264135
27.39,0.75,0.264139
27.89,0.75,0.264143
28.39,0.75,0.264146
28.89,0.75,0.264149
29.40,0.75,0.264152
29.90,0.75,0.264155
30.40,0.75,0.264158
30.90,0.75,0.264161
31.41,0.75,0.264163
31.91,0.75,0.264165
32.41,0.75,0.264168
32.91,0.75,0.264170
33.42,0.75,0.264172
33.92,0.75,0.264174
34.42,0.75,0.264176
34.92,0.75,0.264178
35.43,0.75,0.264179
35.93,0.75,0.264181
36.43,0.75,0.264183
36.93,0.75,0.264184
37.44,0.75,0.264186
37.94,0.75,0.264187
38.44,0.75,0.264188
38.94,0.75,0.264190
39.45,0.75,0.264191
39.95,0.75,0.264192
40.45,0.75,0.264193
40.95,0.75,0.264194
41.46,0.75,0.264195
41.96,0.75,0.264196
42.46,0.75,0.264198
42.96,0.75,0.264198
43.47,0.75,0.264199
43.97,0.75,0.264200
44.47,0.75,0.264201
44.97,0.75,0.264202
45.48,0.75,0.264203
45.98,0.75,0.264204
46.48,0.75,0.264204
46.98,0.75,0.264205
47.49,0.75,0.264206
47.99,0.75,0.264207
48.49,0.75,0.264207
48.99,0.75,0.264208
49.50,0.75,0.264208
50.00,0.75,0.264209
-50.00,1.26,0.000000
-49.50,1.26,0.000000
-48.99,1.26,0.000000
-48.49,1.26,0.000000
-47.99,1.26,0.000000
-47.49,1.26,0.000000
-46.98,1.26,0.000000
-46.48,1.26,0.000000
-45.98,1.26,0.000000
-45.48,1.26,0.000000
-44.97,1.26,0.000000
-44.47,1.26,0.000000
-43.97,1.26,0.000000
-43.47,1.26,0.000000
-42.96,1.26,0.000000
-42.46,1.26,0.000000
-41.96,1.26,0.000000
-41.46,1.26,0.000000
-40.95,1.26,0.000000
-40.45,1.26,0.000000
-39.95,1.26,0.000000
-39.45,1.26,0.000000
-38.94,1.26,0.000000
-38.44,1.26,0.000000
-37.94,1.26,0.000000
-37.44,1.26,0.000000
-36.93,1.26,0.000000
-36.43,1.26,0.000000
-35.93,1.26,0.000000
-35.43,1.26,0.000000
-34.92,1.26,0.000000
-34.42,1.26,0.000000
-33.92,1.26,0.000000
-33.42,1.26,0.000000
-32.91,1.26,0.000000
-32.41,1.26,0.000000
-31.91,1.26,0.000000
-31.41,1.26,0.000000
-30.90,1.26,0.000000
-30.40,1.26,0.000000
-29.90,1.26,0.000000
-29.40,1.26,0.000000
-28.89,1.26,0.000000
-28.39,1.26,0.000000
-27.89,1.26,0.000000
-27.39,1.26,0.000000
-26.88,1.26,0.000000
-26.38,1.26,0.000000
-25.88,1.26,0.000000
-25.38,1.26,0.000000
-24.87,1.26,0.000000
-24.37,1.26,0.000000
-23.87,1.26,0.000000
-23.37,1.26,0.000000
-22.86,1.26,0.000000
-22.36,1.26,0.000000
-21.86,1.26,0.000000
-21.36,1.26,0.000000
-20.85,1.26,0.000000
-20.35,1.26,0.000000
-19.85,1.26,0.000000
-19.35,1.26,0.000000
-18.84,1.26,0.000000
-18.34,1.26,0.000000
-17.84,1.26,0.000000
-17.34,1.26,0.000000
-16.83,1.26,0.000000
-16.33,1.26,0.000000
-15.83,1.26,0.000000
-15.33,1.26,0.000000
-14.82,1.26,0.000000
-14.32,1.26,0.000000
-13.82,1.26,0.000000
-13.32,1.26,0.000000
-12.81,1.26,0.000000
-12.31,1.26,0.000000
-11.81,1.26,0.000000
-11.31,1.26,0.000000
-10.80,1.26,0.000000
-10.30,1.26,0.000000
-9.80,1.26,0.000000
-9.30,1.26,0.000000
-8.79,1.26,0.000000
-8.29,1.26,0.000000
-7.79,1.26,0.000000
-7.29,1.26,0.000000
-6.78,1.26,0.000000
-6.28,1.26,0.000000
-5.78,1.26,0.000000
-5.28,1.26,0.000000
-4.77,1.26,0.000000
-4.27,1.26,0.000000
-3.77,1.26,0.000000
-3.27,1.26,0.000000
-2.76,1.26,0.000000
-2.26,1.26,0.000000
-1.76,1.26,0.000000
-1.26,1.26,0.000000
-0.75,1.26,0.000000
-0.25,1.26,0.000000
0.25,1.26,0.051822
0.75,1.26,0.135950
1.26,1.26,0.186845
1.76,1.26,0.215020
2.26,1.26,0.230987
2.76,1.26,0.240554
3.27,1.26,0.246626
3.77,1.26,0.250679
4.27,1.26,0.253502
4.77,1.26,0.255539
5.28,1.26,0.885294
5.78,1.26,0.880642
6.28,1.26,0.875817
6.78,1.26,0.870892
7.29,1.26,0.865915
7.79,1.26,0.860923
8.29,1.26,0.855940
8.79,1.26,0.850983
9.30,1.26,0.846065
9.80,1.26,0.841195
10.30,1.26,0.836381
10.80,1.26,0.831627
11.31,1.26,0.826937
11.81,1.26,0.822313
12.31,1.26,0.817758
12.81,1.26,0.813272
13.32,1.26,0.808856
13.82,1.26,0.804511
14.32,1.26,0.800237
14.82,1.26,0.796032
15.33,1.26,0.791899
15.83,1.26,0.787834
16.33,1.26,0.783839
16.83,1.26,0.779912
17.34,1.26,0.776053
17.84,1.26,0.772261
18.34,1.26,0.768535
18.84,1.26,0.764874
19.35,1.26,0.761277
19.85,1.26,0.757743
20.35,1.26,0.263737
20.85,1.26,0.263761
21.36,1.26,0.263783
21.86,1.26,0.263804
22.36,1.26,0.263823
22.86,1.26,0.263841
23.37,1.26,0.263858
23.87,1.26,0.263874
24.37,1.26,0.263889
24.87,1.26,0.263903
25.38,1.26,0.263916
25.88,1.26,0.263928
26.38,1.26,0.263940
26.88,1.26,0.263951
27.39,1.26,0.263962
27.89,1.26,0.263971
28.39,1.26,0.263981
28.89,1.26,0.263990
29.40,1.26,0.263998
29.90,1.26,0.264006
30.40,1.26,0.264014
30.90,1.26,0.264021
31.41,1.26,0.264028
31.91,1.26,0.264035
32.41,1.26,0.264041
32.91,1.26,0.264047
33.42,1.26,0.264053
33.92,1.26,0.264058
34.42,1.26,0.264063
34.92,1.26,0.264068
35.43,1.26,0.264073
35.93,1.26,0.264078
36.43,1.26,0.264082
36.93,1.26,0.264086
37.44,1.26,0.264090
37.94,1.26,0.264094
38.44,1.26,0.264098
38.94,1.26,0.264102
39.45,1.26,0.264105
39.95,1.26,0.264109
40.45,1.26,0.264112
40.95,1.26,0.264115
41.46,1.26,0.264118
41.96,1.26,0.264121
42.46,1.26,0.264124
42.96,1.26,0.264126
43.47,1.26,0.264129
43.97,1.26,0.264131
44.47,1.26,0.264134
44.97,1.26,0.264136
45.48,1.26,0.264138
45.98,1.26,0.264141
46.48,1.26,0.264143
46.98,1.26,0.264145
47.49,1.26,0.264147
47.99,1.26,0.264149
48.49,1.26,0.264150
48.99,1.26,0.264152
49.50,1.26,0.264154
50.00,1.26,0.264156
-50.00,1.76,0.000000
-49.50,1.76,0.000000
-48.99,1.76,0.000000
-48.49,1.76,0.000000
-47.99,1.76,0.000000
-47.49,1.76,0.000000
-46.98,1.76,0.000000
-46.48,1.76,0.000000
-45.98,1.76,0.000000
-45.48,1.76,0.000000
-44.97,1.76,0.000000
-44.47,1.76,0.000000
-43.97,1.76,0.000000
-43.47,1.76,0.000000
-42.96,1.76,0.000000
-42.46,1.76,0.000000
-41.96,1.76,0.000000
-41.46,1.76,0.000000
-40.95,1.76,0.000000
-40.45,1.76,0.000000
-39.95,1.76,0.000000
-39.45,1.76,0.000000
-38.94,1.76,0.000000
-38.44,1.76,0.000000
-37.94,1.76,0.000000
-37.44,1.76,0.000000
-36.93,1.76,0.000000
-36.43,1.76,0.000000
-35.93,1.76,0.000000
-35.43,1.76,0.000000
-34.92,1.76,0.000000
